"Step","rosy-aardvark-2 - train/grad_norm","rosy-aardvark-2 - train/grad_norm__MIN","rosy-aardvark-2 - train/grad_norm__MAX"
"365","7.681593418121338","7.681593418121338","7.681593418121338"
"366","9.773940086364746","9.773940086364746","9.773940086364746"
"367","9.773940086364746","9.773940086364746","9.773940086364746"
"368","6.348384380340576","6.348384380340576","6.348384380340576"
"369","6.348384380340576","6.348384380340576","6.348384380340576"
"370","5.938427448272705","5.938427448272705","5.938427448272705"
"371","5.938427448272705","5.938427448272705","5.938427448272705"
"372","7.666073799133301","7.666073799133301","7.666073799133301"
"373","7.666073799133301","7.666073799133301","7.666073799133301"
"374","7.165184497833252","7.165184497833252","7.165184497833252"
"375","7.165184497833252","7.165184497833252","7.165184497833252"
"376","6.388101100921631","6.388101100921631","6.388101100921631"
"377","6.388101100921631","6.388101100921631","6.388101100921631"
"378","6.136224746704102","6.136224746704102","6.136224746704102"
"379","6.136224746704102","6.136224746704102","6.136224746704102"
"380","6.311977386474609","6.311977386474609","6.311977386474609"
"381","6.311977386474609","6.311977386474609","6.311977386474609"
"382","7.629884719848633","7.629884719848633","7.629884719848633"
"383","7.629884719848633","7.629884719848633","7.629884719848633"
"384","7.731017112731934","7.731017112731934","7.731017112731934"
"385","7.731017112731934","7.731017112731934","7.731017112731934"
"386","7.349824905395508","7.349824905395508","7.349824905395508"
"387","7.349824905395508","7.349824905395508","7.349824905395508"
"388","10.12005615234375","10.12005615234375","10.12005615234375"
"389","10.12005615234375","10.12005615234375","10.12005615234375"
"390","8.857797622680664","8.857797622680664","8.857797622680664"
"391","8.857797622680664","8.857797622680664","8.857797622680664"
"392","8.336249351501465","8.336249351501465","8.336249351501465"
"393","8.336249351501465","8.336249351501465","8.336249351501465"
"394","8.909893035888672","8.909893035888672","8.909893035888672"
"395","8.909893035888672","8.909893035888672","8.909893035888672"
"396","10.357377052307129","10.357377052307129","10.357377052307129"
"397","10.357377052307129","10.357377052307129","10.357377052307129"
"398","9.789320945739746","9.789320945739746","9.789320945739746"
"399","9.789320945739746","9.789320945739746","9.789320945739746"
"400","7.560290813446045","7.560290813446045","7.560290813446045"
"401","7.560290813446045","7.560290813446045","7.560290813446045"
"402","8.537678718566895","8.537678718566895","8.537678718566895"
"403","8.537678718566895","8.537678718566895","8.537678718566895"
"404","10.280569076538086","10.280569076538086","10.280569076538086"
"405","10.280569076538086","10.280569076538086","10.280569076538086"
"406","7.747471809387207","7.747471809387207","7.747471809387207"
"407","7.747471809387207","7.747471809387207","7.747471809387207"
"408","9.08043098449707","9.08043098449707","9.08043098449707"
"409","9.08043098449707","9.08043098449707","9.08043098449707"
"410","9.836843490600586","9.836843490600586","9.836843490600586"
"411","9.836843490600586","9.836843490600586","9.836843490600586"
"412","8.194038391113281","8.194038391113281","8.194038391113281"
"413","8.194038391113281","8.194038391113281","8.194038391113281"
"414","8.389595031738281","8.389595031738281","8.389595031738281"
"415","8.389595031738281","8.389595031738281","8.389595031738281"
"416","7.4512200355529785","7.4512200355529785","7.4512200355529785"
"417","7.4512200355529785","7.4512200355529785","7.4512200355529785"
"418","13.034801483154297","13.034801483154297","13.034801483154297"
"419","13.034801483154297","13.034801483154297","13.034801483154297"
"420","9.916790008544922","9.916790008544922","9.916790008544922"
"421","9.916790008544922","9.916790008544922","9.916790008544922"
"422","7.929418087005615","7.929418087005615","7.929418087005615"
"423","7.929418087005615","7.929418087005615","7.929418087005615"
"424","9.146925926208496","9.146925926208496","9.146925926208496"
"425","9.146925926208496","9.146925926208496","9.146925926208496"
"426","9.45557975769043","9.45557975769043","9.45557975769043"
"427","9.45557975769043","9.45557975769043","9.45557975769043"
"428","10.75327205657959","10.75327205657959","10.75327205657959"
"429","10.75327205657959","10.75327205657959","10.75327205657959"
"430","9.068243026733398","9.068243026733398","9.068243026733398"
"431","9.068243026733398","9.068243026733398","9.068243026733398"
"432","7.721155166625977","7.721155166625977","7.721155166625977"
"433","7.721155166625977","7.721155166625977","7.721155166625977"
"434","10.313220977783203","10.313220977783203","10.313220977783203"
"435","10.313220977783203","10.313220977783203","10.313220977783203"
"436","11.882189750671387","11.882189750671387","11.882189750671387"
"437","11.882189750671387","11.882189750671387","11.882189750671387"
"438","8.82633113861084","8.82633113861084","8.82633113861084"
"439","8.82633113861084","8.82633113861084","8.82633113861084"
"440","7.963081359863281","7.963081359863281","7.963081359863281"
"441","7.963081359863281","7.963081359863281","7.963081359863281"
"442","8.860088348388672","8.860088348388672","8.860088348388672"
"443","8.860088348388672","8.860088348388672","8.860088348388672"
"444","8.841415405273438","8.841415405273438","8.841415405273438"
"445","8.841415405273438","8.841415405273438","8.841415405273438"
"446","10.21602725982666","10.21602725982666","10.21602725982666"
"447","10.21602725982666","10.21602725982666","10.21602725982666"
"448","8.484328269958496","8.484328269958496","8.484328269958496"
"449","8.484328269958496","8.484328269958496","8.484328269958496"
"450","8.353792190551758","8.353792190551758","8.353792190551758"
"451","8.353792190551758","8.353792190551758","8.353792190551758"
"452","10.963970184326172","10.963970184326172","10.963970184326172"
"453","10.963970184326172","10.963970184326172","10.963970184326172"
"454","14.74038314819336","14.74038314819336","14.74038314819336"
"455","14.74038314819336","14.74038314819336","14.74038314819336"
"456","10.688901901245117","10.688901901245117","10.688901901245117"
"457","10.688901901245117","10.688901901245117","10.688901901245117"
"458","8.153104782104492","8.153104782104492","8.153104782104492"
"459","8.153104782104492","8.153104782104492","8.153104782104492"
"460","8.521380424499512","8.521380424499512","8.521380424499512"
"461","8.521380424499512","8.521380424499512","8.521380424499512"
"462","10.97344970703125","10.97344970703125","10.97344970703125"
"463","10.97344970703125","10.97344970703125","10.97344970703125"
"464","10.09859848022461","10.09859848022461","10.09859848022461"
"465","10.09859848022461","10.09859848022461","10.09859848022461"
"466","8.9653902053833","8.9653902053833","8.9653902053833"
"467","8.9653902053833","8.9653902053833","8.9653902053833"
"468","7.832597732543945","7.832597732543945","7.832597732543945"
"469","7.832597732543945","7.832597732543945","7.832597732543945"
"470","9.139557838439941","9.139557838439941","9.139557838439941"
"471","9.139557838439941","9.139557838439941","9.139557838439941"
"472","12.546381950378418","12.546381950378418","12.546381950378418"
"473","12.546381950378418","12.546381950378418","12.546381950378418"
"474","8.205686569213867","8.205686569213867","8.205686569213867"
"475","8.205686569213867","8.205686569213867","8.205686569213867"
"476","7.762091159820557","7.762091159820557","7.762091159820557"
"477","7.762091159820557","7.762091159820557","7.762091159820557"
"478","8.148873329162598","8.148873329162598","8.148873329162598"
"479","8.148873329162598","8.148873329162598","8.148873329162598"
"480","9.069204330444336","9.069204330444336","9.069204330444336"
"481","9.069204330444336","9.069204330444336","9.069204330444336"
"482","11.0376558303833","11.0376558303833","11.0376558303833"
"483","11.0376558303833","11.0376558303833","11.0376558303833"
"484","8.371747970581055","8.371747970581055","8.371747970581055"
"485","8.371747970581055","8.371747970581055","8.371747970581055"
"486","10.481797218322754","10.481797218322754","10.481797218322754"
"487","10.481797218322754","10.481797218322754","10.481797218322754"
"488","8.879227638244629","8.879227638244629","8.879227638244629"
"489","8.879227638244629","8.879227638244629","8.879227638244629"
"490","11.472068786621094","11.472068786621094","11.472068786621094"
"491","11.472068786621094","11.472068786621094","11.472068786621094"
