Relevance Score,Relevance Explanation,Conciseness Score,Conciseness Explanation,Fluency Score,Fluency Explanation,Accuracy Score,Accuracy Explanation,Coherence Score,Coherence Explanation,Overall Score,Overall Feedback,Comments on Columns,model_name,norm_type,variant
1,"The generated summary does not capture the main points of the truncated input. The input text focuses on the limitations and changes to the Medi-Cal estate recovery program, while the summary incorrectly mentions the Department of Justice and the Department of Housing and Urban Development, which are not relevant to the input text.",3,"The summary is relatively succinct, but it includes unnecessary and incorrect details that do not pertain to the input text. This detracts from its overall conciseness.",3,"The summary is generally well-written with proper grammar and style. However, the inclusion of irrelevant information affects its overall readability and coherence.",1,"The summary inaccurately represents the content of the truncated input. It introduces incorrect entities and actions that are not mentioned in the input text, leading to significant factual errors.",2,"The summary is somewhat logically organized, but the introduction of irrelevant and incorrect information makes it difficult to understand and follow. The logical flow is disrupted by these inaccuracies.",2,"The generated summary fails to accurately capture the main points of the input text and introduces irrelevant and incorrect information. While it is relatively concise and grammatically correct, its lack of relevance and accuracy significantly detracts from its overall quality.","- **Model Name**: The model used is shng2025/GPT-Valkyrie_RMSN-124m__baseModel__Billsum, which appears to be a specialized model for summarizing legislative texts.
- **Norm Type**: RMSN, which might refer to a specific normalization technique used in the model.
- **Variant**: baseModel, indicating that this is the standard version of the model without additional fine-tuning or modifications.
- **Truncated Input**: The input text provides detailed information about the limitations and changes to the Medi-Cal estate recovery program in California.
- **Generated Summary**: The summary incorrectly mentions the Department of Justice and the Department of Housing and Urban Development, which are not relevant to the input text, leading to a significant misrepresentation of the original content.",shng2025/GPT-Valkyrie_RMSN-124m__baseModel__Billsum,RMSN,baseModel
1,"The generated summary does not capture the main points of the truncated input. The input text is about the issuance of decals for different types of low-emission vehicles in California, while the summary incorrectly discusses amendments to the Federal Motor Carrier Safety and Transportation Act and the role of the TSA.",3,"The summary is relatively succinct, but it includes details that are not relevant to the input text, which affects its overall conciseness.",4,"The summary is well-written with proper grammar and style. It is easy to read and understand, despite being inaccurate.",1,"The summary inaccurately represents the content of the truncated input. It introduces incorrect information about federal legislation and the TSA, which is not mentioned in the input text.",3,"The summary is logically organized and easy to follow, but the coherence is undermined by the fact that it discusses irrelevant and incorrect information.",2.4,"The generated summary fails to accurately represent the content of the truncated input. While it is fluent and somewhat concise, it lacks relevance and accuracy, which are critical for a high-quality summary.","- **Model Name**: The model used is shng2025/GPT-Valkyrie_RMSN-124m__baseModel__Billsum, which appears to be designed for summarizing legislative texts.
- **Norm Type**: RMSN, which might refer to a specific normalization technique used in the model.
- **Variant**: baseModel, indicating that this is the standard version of the model without additional fine-tuning.
- **Truncated Input**: The input text is a legislative amendment concerning the issuance of decals for low-emission vehicles in California.
- **Generated Summary**: The summary incorrectly discusses amendments to federal legislation and the role of the TSA, which are not mentioned in the input text. This indicates a significant mismatch between the input and the generated output.",shng2025/GPT-Valkyrie_RMSN-124m__baseModel__Billsum,RMSN,baseModel
1,"The generated summary does not capture the main points of the truncated input. The input text focuses on the legislative framework and agreements related to hosting the 2024 Olympic Games in California, while the summary incorrectly discusses amendments to the Public Health Service Act and a study by the CDC.",3,"The summary is relatively succinct, but it includes irrelevant details that do not pertain to the input text. This affects its overall usefulness.",4,"The summary is well-written with proper grammar and style. It is easy to read and understand, despite being off-topic.",1,"The summary inaccurately represents the content of the truncated input. It introduces elements that are not present in the input text, such as amendments to the Public Health Service Act and a CDC study.",3,"The summary is logically organized and easy to follow, but its coherence is undermined by the fact that it does not align with the input text.",2.4,"The generated summary fails to capture the main points of the input text and introduces irrelevant information. While it is well-written and concise, its lack of relevance and accuracy significantly detracts from its quality.","- **Model Name**: The model used is shng2025/GPT-Valkyrie_RMSN-124m__baseModel__Billsum, which appears to be designed for summarizing legislative documents.
- **Norm Type**: RMSN, which might refer to a specific normalization technique used in the model.
- **Variant**: baseModel, indicating that this is the standard version of the model without additional fine-tuning.
- **Truncated Input**: The input text provides a detailed legislative framework for hosting the 2024 Olympic Games in California, including definitions and agreements required for the bid process.
- **Generated Summary**: The summary incorrectly discusses amendments to the Public Health Service Act and a CDC study, which are not mentioned in the input text. This indicates a significant mismatch between the input and the generated output.",shng2025/GPT-Valkyrie_RMSN-124m__baseModel__Billsum,RMSN,baseModel
2,"The generated summary fails to capture the main points of the truncated input. It incorrectly states that the Office of Higher Education Performance and Accountability (OHEPA) is established within the Department of Education (ED), whereas the input specifies it is within the Governor's office. Additionally, the summary does not mention the advisory board's composition and responsibilities accurately.",3,"The summary is relatively succinct but includes unnecessary repetition and redundant phrases, such as ""ED shall, in consultation with ED,"" which detracts from its conciseness.",2,"The summary contains several grammatical errors and awkward phrasings, such as ""ED shall, in consultation with ED,"" and ""ED may appoint one or more of its officers to represent ED."" These issues affect the readability and overall fluency of the summary.",1,The summary contains multiple inaccuracies. It incorrectly places the OHEPA within the Department of Education instead of the Governor's office and misrepresents the structure and responsibilities of the advisory board. These errors significantly distort the content of the truncated input.,2,The summary is poorly organized and difficult to follow. The repetition and incorrect information make it hard to understand the main points and logical flow of the content.,2,"The generated summary is largely inaccurate and fails to capture the main points of the truncated input. It contains several grammatical errors and awkward phrasings, which affect its fluency and coherence. The summary also includes unnecessary repetition, detracting from its conciseness. Overall, the summary needs significant improvement to accurately and clearly represent the content of the input text.","- **Model Name**: The model used is shng2025/GPT-Valkyrie_RMSN-124m__baseModel__Billsum, which appears to be a specialized model for summarizing legislative documents.
- **Norm Type**: RMSN, which might refer to a specific normalization technique used in the model.
- **Variant**: baseModel, indicating that this is the standard version of the model without additional fine-tuning or modifications.
- **Truncated Input**: The input provides detailed information about the establishment and responsibilities of the Office of Higher Education Performance and Accountability within the Governor's office, including the composition and duties of an advisory board.
- **Generated Summary**: The summary inaccurately places the office within the Department of Education and misrepresents the structure and responsibilities of the advisory board, among other errors.",shng2025/GPT-Valkyrie_RMSN-124m__baseModel__Billsum,RMSN,baseModel
1,"The generated summary does not capture the main points of the truncated input. The input text discusses specific sections of California legislation related to mass mailings before elections and workforce investment principles, while the summary incorrectly refers to amendments to the Labor Relations Act of 1938 and the establishment of a national workforce investment program by the Department of Labor.",3,The summary is relatively succinct but includes unnecessary details that are not relevant to the provided input text. It introduces information about the Department of Labor and national programs that are not mentioned in the input.,4,"The summary is well-written with proper grammar and style. It is coherent and easy to read, despite being irrelevant to the input text.",1,"The summary inaccurately represents the content of the truncated input. It discusses different legislation and programs that are not mentioned in the input text, leading to significant errors.",3,"The summary is logically organized and easy to understand, but it lacks coherence with the provided input text. The information presented does not align with the content of the input, making it difficult to see the connection.",2.4,"The generated summary fails to capture the main points of the truncated input and inaccurately represents the content. While it is well-written and concise, it introduces irrelevant details and does not align with the provided text. Improvements are needed in relevance and accuracy to ensure the summary accurately reflects the input.","- **Model Name**: The model used is shng2025/GPT-Valkyrie_RMSN-124m__baseModel__Billsum, which appears to be designed for summarizing legislative documents.
- **Norm Type**: RMSN, which might refer to a specific normalization technique used in the model.
- **Variant**: baseModel, indicating that this is the standard version of the model without additional fine-tuning or modifications.
- **Truncated Input**: The input text includes sections of California legislation related to mass mailings before elections and workforce investment principles.
- **Generated Summary**: The summary incorrectly refers to amendments to the Labor Relations Act of 1938 and the establishment of a national workforce investment program by the Department of Labor, which are not mentioned in the input text.",shng2025/GPT-Valkyrie_RMSN-124m__baseModel__Billsum,RMSN,baseModel
1,"The generated summary does not capture the main points of the truncated input. The input text focuses on the use of artificial turf infill, its materials, and associated health risks, while the summary discusses an amendment to the Public Health Service Act and grants for educational materials about lead-based paint, which is not mentioned in the input.",3,"The summary is succinct and avoids unnecessary details, but it is concise to the point of being irrelevant to the provided input text.",4,"The summary is well-written with proper grammar and style. It is clear and easy to read, though it does not pertain to the input text.",1,"The summary inaccurately represents the content of the truncated input. It introduces topics and directives that are not present in the input text, leading to a significant misrepresentation.",3,"The summary is logically organized and easy to understand, but it lacks coherence with the provided input text. The logical flow within the summary itself is fine, but it does not align with the input.",2.4,"The generated summary is fluent and concise but fails to capture the main points of the input text. It inaccurately represents the content, leading to a low relevance and accuracy score. The coherence within the summary is acceptable, but it does not match the input text.","- **Model Name**: The model used is shng2025/GPT-Valkyrie_RMSN-124m__baseModel__Billsum, which appears to be designed for summarizing legislative texts.
- **Norm Type**: RMSN, which might refer to a specific normalization technique used in the model.
- **Variant**: baseModel, indicating that this is the standard version of the model without additional fine-tuning or modifications.
- **Truncated Input**: The input text provides detailed information about the use of artificial turf infill, its materials, and associated health risks, including legislative actions and studies.
- **Generated Summary**: The summary incorrectly focuses on an amendment to the Public Health Service Act and grants for educational materials about lead-based paint, which is not relevant to the input text.",shng2025/GPT-Valkyrie_RMSN-124m__baseModel__Billsum,RMSN,baseModel
2,"The generated summary does not accurately capture the main points of the truncated input. The input text primarily focuses on defining who qualifies as a veteran under various conditions, while the summary discusses amendments to the military and veterans code, including the establishment of a program by the Department of Defense and the VA, which is not mentioned in the input.",3,"The summary is relatively concise but includes details that are not present in the truncated input, such as the establishment of a pilot program and advisory committee, which detracts from its relevance.",4,"The summary is well-written with proper grammar and style. It is easy to read and understand, though it could be more concise.",2,"The summary introduces several inaccuracies, such as the mention of a pilot program and advisory committee, which are not found in the truncated input. This misrepresentation significantly affects the accuracy.",4,"The summary is logically organized and easy to follow. However, the coherence is somewhat undermined by the inclusion of irrelevant details.",3,The generated summary is fluent and coherent but falls short in relevance and accuracy. It introduces details not present in the truncated input and fails to capture the main points about the definition of veterans.,"- **Model Name**: The model used is shng2025/GPT-Valkyrie_RMSN-124m__baseModel__Billsum, which appears to be designed for summarizing legislative texts.
- **Norm Type**: RMSN, which might refer to a specific normalization technique used in the model.
- **Variant**: baseModel, indicating that this is the standard version of the model without additional fine-tuning.
- **Truncated Input**: The input text provides detailed definitions of who qualifies as a veteran under various conditions.
- **Generated Summary**: The summary inaccurately focuses on amendments to the military and veterans code and the establishment of a pilot program, which are not mentioned in the input.",shng2025/GPT-Valkyrie_RMSN-124m__baseModel__Billsum,RMSN,baseModel
2,"The generated summary does not capture the main points of the truncated input. The input text focuses on California's economic competitiveness, middle skill credentials, and amendments to the Business and Professions Code, while the summary incorrectly mentions amendments to the Internal Revenue Code and unrelated programs by the Department of Labor.",3,"The summary is relatively succinct but includes unnecessary details that are not relevant to the truncated input, such as the mention of the Department of Labor and federal employees.",4,"The summary is generally well-written with proper grammar and style, though it contains some awkward phrasing and incomplete sentences.",1,"The summary inaccurately represents the content of the truncated input. It introduces incorrect information about the Internal Revenue Code and the Department of Labor, which are not mentioned in the input.",3,The summary is somewhat logically organized but becomes confusing due to the introduction of unrelated topics. The flow is disrupted by the inclusion of incorrect information.,2.6,"The generated summary fails to accurately represent the main points of the truncated input. While it is relatively concise and fluent, it introduces significant inaccuracies and irrelevant details, which affect its relevance and coherence.","The model name ""shng2025/GPT-Valkyrie_RMSN-124m__baseModel__Billsum"" suggests that this is a base model designed for summarizing bills. The norm type ""RMSN"" and variant ""baseModel"" indicate the specific configuration used. The truncated input provides detailed information about California's economic policies and amendments to the Business and Professions Code. However, the generated summary incorrectly focuses on amendments to the Internal Revenue Code and unrelated programs by the Department of Labor, highlighting a significant mismatch between the input and the output.
```",shng2025/GPT-Valkyrie_RMSN-124m__baseModel__Billsum,RMSN,baseModel
1,"The generated summary does not capture the main points of the truncated input. The input text is about the California state earned income tax credit, while the summary discusses an IRS program and the Office of Management and Budget, which are unrelated to the input.",3,The summary is relatively succinct but includes unnecessary details about the IRS and OMB that are not relevant to the input text.,4,"The summary is well-written with proper grammar and style. It is coherent and easy to read, despite being irrelevant to the input.",1,The summary inaccurately represents the content of the truncated input. It introduces information about federal agencies and programs that are not mentioned in the input text.,3,"The summary is logically organized and easy to understand, but it lacks coherence with the input text. The content is unrelated, which affects the overall coherence.",2.4,"The generated summary is fluent and somewhat concise but fails significantly in relevance and accuracy. It does not capture the main points of the input text and introduces unrelated information, making it an ineffective summary.","- **Model Name**: The model used is shng2025/GPT-Valkyrie_RMSN-124m__baseModel__Billsum, which is designed for summarizing bills.
- **Norm Type**: RMSN, which might refer to a specific normalization technique used in the model.
- **Variant**: baseModel, indicating that this is the standard version of the model without additional fine-tuning or modifications.
- **Truncated Input**: The input text is a detailed legislative document about the California state earned income tax credit, including specific modifications to the Internal Revenue Code.
- **Generated Summary**: The summary provided is unrelated to the input text, discussing an IRS program and the Office of Management and Budget, which are not mentioned in the input. This indicates a significant mismatch between the input and the generated output.",shng2025/GPT-Valkyrie_RMSN-124m__baseModel__Billsum,RMSN,baseModel
1,"** The generated summary does not capture the main points of the truncated input. The input text is about specific budget allocations and provisions in the State of California, while the summary discusses amendments to the Internal Revenue Code and actions by the General Accounting Office and the Office of Management and Budget, which are not mentioned in the input.",3,"** The summary is relatively succinct, but it includes details that are not relevant to the input text. It could be more concise by focusing on the actual content of the input.",4,"** The summary is well-written with proper grammar and style. It reads smoothly and is easy to understand, despite being irrelevant to the input.",1,** The summary inaccurately represents the content of the truncated input. It introduces information that is not present in the input and omits critical details about the budget allocations and provisions.,3,"** The summary is logically organized and easy to follow, but it lacks coherence with the input text. The information presented does not align with the content of the input, making it difficult to see the connection.",2.4,"** The generated summary fails to capture the main points of the input text and introduces irrelevant information. While it is well-written and organized, it does not accurately represent the content of the input. Improvements are needed in relevance and accuracy to ensure the summary aligns with the provided text.","**
- **Model Name:** The model used is shng2025/GPT-Valkyrie_RMSN-124m__baseModel__Billsum, which appears to be designed for summarizing legislative documents.
- **Norm Type:** RMSN, which might refer to a specific normalization technique used in the model.
- **Variant:** baseModel, indicating that this is the standard version of the model without additional fine-tuning or modifications.
- **Truncated Input:** The input text is a detailed legislative document outlining budget allocations and provisions for various programs in California.
- **Generated Summary:** The summary provided does not align with the input text, discussing unrelated amendments to the Internal Revenue Code and actions by federal agencies, which are not mentioned in the input.",shng2025/GPT-Valkyrie_RMSN-124m__baseModel__Billsum,RMSN,baseModel
1,"The generated summary does not capture the main points of the truncated input. The input text is about amendments to various sections of the California Government Code, while the summary incorrectly discusses amendments to the Internal Revenue Code and the Social Security Act.",3,"The summary is succinct, but it fails to include relevant details from the input text. It is concise but at the expense of relevance and accuracy.",4,"The summary is generally well-written with proper grammar and style. However, there are some minor issues with sentence structure and clarity.",1,"The summary inaccurately represents the content of the truncated input. It mentions amendments to the Internal Revenue Code and the Social Security Act, which are not present in the input text.",3,"The summary is somewhat logically organized and easy to understand, but the content is not coherent with the input text. The logical flow is disrupted by the incorrect information.",2.4,"The generated summary fails to accurately represent the content of the truncated input. While it is concise and somewhat fluent, it lacks relevance, accuracy, and coherence. The summary discusses unrelated legislative changes, which significantly impacts its overall quality.","- **Model Name**: The model used is shng2025/GPT-Valkyrie_RMSN-124m__baseModel__Billsum, which appears to be designed for summarizing legislative documents.
- **Norm Type**: RMSN, which might refer to a specific normalization technique used in the model.
- **Variant**: baseModel, indicating that this is the standard version of the model without additional fine-tuning or modifications.
- **Truncated Input**: The input text consists of amendments to various sections of the California Government Code, focusing on definitions and procedures related to family members, health benefits, and reporting requirements.
- **Generated Summary**: The summary incorrectly discusses amendments to the Internal Revenue Code and the Social Security Act, which are not mentioned in the input text. This indicates a significant mismatch between the input and the generated output.",shng2025/GPT-Valkyrie_RMSN-124m__baseModel__Billsum,RMSN,baseModel
1,"The generated summary does not capture any of the main points from the truncated input. The input text is about the appropriation and investment of funds for the California State University, while the summary discusses amendments to the Elementary and Secondary Education Act of 1965 and grants for educational assistance, which is entirely unrelated.",3,"The summary is relatively succinct, but since it is completely irrelevant to the input text, its conciseness does not contribute positively to the evaluation.",4,"The summary is well-written with proper grammar and style. It is clear and easy to read, despite being irrelevant to the input text.",1,The summary does not accurately represent the content of the truncated input. It introduces entirely different topics that are not mentioned in the input text.,3,"The summary is logically organized and easy to understand, but its coherence is undermined by its complete irrelevance to the input text.",2.4,"The generated summary is fluent and concise but fails significantly in relevance and accuracy. It does not capture any of the main points from the input text and introduces unrelated information, making it an ineffective summary for the provided content.","- **Model Name**: The model used is shng2025/GPT-Valkyrie_RMSN-124m__baseModel__Billsum, which is presumably designed for summarizing legislative documents.
- **Norm Type**: RMSN, which might refer to a specific normalization technique used in the model.
- **Variant**: baseModel, indicating that this is the standard version of the model without additional fine-tuning or modifications.
- **Truncated Input**: The input text is a detailed legislative document about the appropriation and investment of funds for the California State University.
- **Generated Summary**: The summary provided is completely unrelated to the input text, discussing amendments to the Elementary and Secondary Education Act of 1965 and grants for educational assistance, which indicates a significant failure in the model's ability to generate relevant summaries for the given input.",shng2025/GPT-Valkyrie_RMSN-124m__baseModel__Billsum,RMSN,baseModel
1,"The generated summary does not capture the main points of the truncated input. It incorrectly references the Department of the Treasury and the Office of the Secretary of the Interior, which are not mentioned in the input text. The summary fails to mention key elements such as the Public Utilities Commission, the Renewable Resource Trust Fund, and the specific sections of the Government and Public Utilities Codes.",3,"The summary is relatively succinct but includes unnecessary and incorrect details, which detract from its overall conciseness. It could have been more concise by focusing on the accurate main points of the input text.",2,"The summary has several grammatical errors and awkward phrasings, such as ""OJ shall provide OJ funds to the OJ"" and ""OJ may also reimburse the government Operations Agency of Finance (OPA)."" These issues affect the readability and overall fluency of the summary.",1,"The summary contains numerous inaccuracies, including incorrect references to federal departments and misrepresentation of the roles and responsibilities described in the input text. It does not accurately reflect the content of the truncated input.",2,"The summary is somewhat disorganized and difficult to follow due to the incorrect and repetitive references to ""OJ"" and other entities. The logical flow is disrupted by these inaccuracies, making it hard to understand the intended message.",1.8,"The generated summary fails to accurately capture the main points of the truncated input, contains several inaccuracies, and is not well-written. It needs significant improvement in relevance, accuracy, and fluency to be a useful summary of the provided text.","- **Model Name**: The model used is shng2025/GPT-Valkyrie_RMSN-124m__baseModel__Billsum, which appears to be a specialized model for summarizing legislative documents.
- **Norm Type**: RMSN, which might refer to a specific normalization technique used in the model.
- **Variant**: baseModel, indicating that this is the standard version of the model without additional fine-tuning or modifications.
- **Truncated Input**: The input text is a legislative document detailing amendments to various sections of the Government and Public Utilities Codes in California, focusing on the roles and responsibilities of different agencies and the allocation of funds.
- **Generated Summary**: The summary provided is inaccurate and does not reflect the content of the input text. It incorrectly references federal departments and fails to mention key points from the input.",shng2025/GPT-Valkyrie_RMSN-124m__baseModel__Billsum,RMSN,baseModel
1,"The generated summary does not capture the main points of the truncated input. The input text is about regulations concerning solitary confinement in juvenile facilities, while the summary discusses grants and programs for local educational agencies (LEAs) and juvenile offenders in higher education institutions, which is entirely unrelated.",3,"The summary is relatively succinct, but since it is not relevant to the input text, its conciseness does not contribute positively to the overall quality.",4,"The summary is well-written with proper grammar and style. It is coherent and easy to read, despite being irrelevant to the input text.",1,The summary does not accurately represent the content of the truncated input. It introduces entirely new and unrelated information about LEAs and juvenile offenders in higher education institutions.,3,"The summary is logically organized and easy to understand, but its coherence is undermined by its irrelevance to the input text.",2.4,"The generated summary is fluent and concise but fails significantly in relevance and accuracy. It does not capture any of the main points of the input text and introduces unrelated information, making it an ineffective summary.","- **Model Name**: The model used is shng2025/GPT-Valkyrie_RMSN-124m__baseModel__Billsum, which appears to be designed for summarizing legislative texts.
- **Norm Type**: RMSN, which might refer to a specific normalization technique used in the model.
- **Variant**: baseModel, indicating that this is the standard version of the model without additional fine-tuning or modifications.
- **Truncated Input**: The input text is a legislative document detailing regulations on solitary confinement in juvenile facilities, including definitions and specific conditions under which solitary confinement can be used.
- **Generated Summary**: The summary provided is about grants and programs for local educational agencies and juvenile offenders in higher education institutions, which is completely unrelated to the input text. This indicates a significant failure in the model's ability to generate relevant summaries for the given input.",shng2025/GPT-Valkyrie_RMSN-124m__baseModel__Billsum,RMSN,baseModel
