"Step","clean-durian-2 - train/grad_norm","clean-durian-2 - train/grad_norm__MIN","clean-durian-2 - train/grad_norm__MAX"
"42","13.194540023803711","13.194540023803711","13.194540023803711"
"43","13.194540023803711","13.194540023803711","13.194540023803711"
"44","12.846678733825684","12.846678733825684","12.846678733825684"
"45","12.846678733825684","12.846678733825684","12.846678733825684"
"46","11.82075023651123","11.82075023651123","11.82075023651123"
"47","11.82075023651123","11.82075023651123","11.82075023651123"
"48","12.21243953704834","12.21243953704834","12.21243953704834"
"49","12.21243953704834","12.21243953704834","12.21243953704834"
"50","12.940330505371094","12.940330505371094","12.940330505371094"
"51","12.940330505371094","12.940330505371094","12.940330505371094"
"52","13.630119323730469","13.630119323730469","13.630119323730469"
"53","13.630119323730469","13.630119323730469","13.630119323730469"
"54","12.934747695922852","12.934747695922852","12.934747695922852"
"55","12.934747695922852","12.934747695922852","12.934747695922852"
"56","14.333836555480957","14.333836555480957","14.333836555480957"
"57","14.333836555480957","14.333836555480957","14.333836555480957"
"58","11.101792335510254","11.101792335510254","11.101792335510254"
"59","11.101792335510254","11.101792335510254","11.101792335510254"
"60","11.41660213470459","11.41660213470459","11.41660213470459"
"61","11.41660213470459","11.41660213470459","11.41660213470459"
"62","12.006619453430176","12.006619453430176","12.006619453430176"
"63","12.006619453430176","12.006619453430176","12.006619453430176"
"64","13.546607971191406","13.546607971191406","13.546607971191406"
"65","13.546607971191406","13.546607971191406","13.546607971191406"
"66","10.441198348999023","10.441198348999023","10.441198348999023"
"67","10.441198348999023","10.441198348999023","10.441198348999023"
"68","13.070959091186523","13.070959091186523","13.070959091186523"
"69","13.070959091186523","13.070959091186523","13.070959091186523"
"70","10.006210327148438","10.006210327148438","10.006210327148438"
"71","10.006210327148438","10.006210327148438","10.006210327148438"
"72","10.8013916015625","10.8013916015625","10.8013916015625"
"73","10.8013916015625","10.8013916015625","10.8013916015625"
"74","6.754169940948486","6.754169940948486","6.754169940948486"
"75","6.754169940948486","6.754169940948486","6.754169940948486"
"76","8.985831260681152","8.985831260681152","8.985831260681152"
"77","8.985831260681152","8.985831260681152","8.985831260681152"
"78","8.75704288482666","8.75704288482666","8.75704288482666"
"79","8.75704288482666","8.75704288482666","8.75704288482666"
"80","6.016488075256348","6.016488075256348","6.016488075256348"
"81","6.016488075256348","6.016488075256348","6.016488075256348"
"82","7.820991039276123","7.820991039276123","7.820991039276123"
"83","7.820991039276123","7.820991039276123","7.820991039276123"
"84","9.622901916503906","9.622901916503906","9.622901916503906"
"85","9.622901916503906","9.622901916503906","9.622901916503906"
"86","6.076064109802246","6.076064109802246","6.076064109802246"
"87","6.076064109802246","6.076064109802246","6.076064109802246"
"88","6.257882118225098","6.257882118225098","6.257882118225098"
"89","6.257882118225098","6.257882118225098","6.257882118225098"
"90","6.878384113311768","6.878384113311768","6.878384113311768"
"91","6.878384113311768","6.878384113311768","6.878384113311768"
"92","7.916437149047852","7.916437149047852","7.916437149047852"
"93","7.916437149047852","7.916437149047852","7.916437149047852"
"94","6.774082660675049","6.774082660675049","6.774082660675049"
"95","6.774082660675049","6.774082660675049","6.774082660675049"
"96","8.796340942382812","8.796340942382812","8.796340942382812"
"97","8.796340942382812","8.796340942382812","8.796340942382812"
"98","5.502736568450928","5.502736568450928","5.502736568450928"
"99","5.502736568450928","5.502736568450928","5.502736568450928"
"100","7.590795993804932","7.590795993804932","7.590795993804932"
"101","7.590795993804932","7.590795993804932","7.590795993804932"
"102","6.3125319480896","6.3125319480896","6.3125319480896"
"103","6.3125319480896","6.3125319480896","6.3125319480896"
"104","6.074596405029297","6.074596405029297","6.074596405029297"
"105","6.074596405029297","6.074596405029297","6.074596405029297"
"106","6.083969593048096","6.083969593048096","6.083969593048096"
"107","6.083969593048096","6.083969593048096","6.083969593048096"
"108","4.706600666046143","4.706600666046143","4.706600666046143"
"109","4.706600666046143","4.706600666046143","4.706600666046143"
"110","5.625821590423584","5.625821590423584","5.625821590423584"
"111","5.625821590423584","5.625821590423584","5.625821590423584"
"112","6.065463542938232","6.065463542938232","6.065463542938232"
"113","6.065463542938232","6.065463542938232","6.065463542938232"
"114","5.580343246459961","5.580343246459961","5.580343246459961"
"115","5.580343246459961","5.580343246459961","5.580343246459961"
"116","4.99098014831543","4.99098014831543","4.99098014831543"
"117","4.99098014831543","4.99098014831543","4.99098014831543"
"118","4.4876275062561035","4.4876275062561035","4.4876275062561035"
"119","4.4876275062561035","4.4876275062561035","4.4876275062561035"
"120","5.186433792114258","5.186433792114258","5.186433792114258"
"121","5.186433792114258","5.186433792114258","5.186433792114258"
"122","5.0975422859191895","5.0975422859191895","5.0975422859191895"
"123","5.0975422859191895","5.0975422859191895","5.0975422859191895"
"124","4.680786609649658","4.680786609649658","4.680786609649658"
"125","4.680786609649658","4.680786609649658","4.680786609649658"
"126","7.538487911224365","7.538487911224365","7.538487911224365"
"127","7.538487911224365","7.538487911224365","7.538487911224365"
"128","5.604552745819092","5.604552745819092","5.604552745819092"
"129","5.604552745819092","5.604552745819092","5.604552745819092"
"130","4.859288692474365","4.859288692474365","4.859288692474365"
"131","4.859288692474365","4.859288692474365","4.859288692474365"
"132","4.915438652038574","4.915438652038574","4.915438652038574"
"133","4.915438652038574","4.915438652038574","4.915438652038574"
"134","5.134787082672119","5.134787082672119","5.134787082672119"
"135","5.134787082672119","5.134787082672119","5.134787082672119"
"136","4.883841514587402","4.883841514587402","4.883841514587402"
"137","4.883841514587402","4.883841514587402","4.883841514587402"
"138","5.638164520263672","5.638164520263672","5.638164520263672"
"139","5.638164520263672","5.638164520263672","5.638164520263672"
"140","4.3681745529174805","4.3681745529174805","4.3681745529174805"
"141","4.3681745529174805","4.3681745529174805","4.3681745529174805"
"142","6.721811771392822","6.721811771392822","6.721811771392822"
"143","6.721811771392822","6.721811771392822","6.721811771392822"
"144","5.784445285797119","5.784445285797119","5.784445285797119"
"145","5.784445285797119","5.784445285797119","5.784445285797119"
"146","4.9435930252075195","4.9435930252075195","4.9435930252075195"
"147","4.9435930252075195","4.9435930252075195","4.9435930252075195"
"148","4.407342433929443","4.407342433929443","4.407342433929443"
"149","4.407342433929443","4.407342433929443","4.407342433929443"
"150","6.29764986038208","6.29764986038208","6.29764986038208"
"151","6.29764986038208","6.29764986038208","6.29764986038208"
"152","7.5220046043396","7.5220046043396","7.5220046043396"
"153","7.5220046043396","7.5220046043396","7.5220046043396"
"154","4.498207092285156","4.498207092285156","4.498207092285156"
"155","4.498207092285156","4.498207092285156","4.498207092285156"
"156","4.115877151489258","4.115877151489258","4.115877151489258"
"157","4.115877151489258","4.115877151489258","4.115877151489258"
"158","4.585653781890869","4.585653781890869","4.585653781890869"
"159","4.585653781890869","4.585653781890869","4.585653781890869"
"160","4.707832336425781","4.707832336425781","4.707832336425781"
"161","4.707832336425781","4.707832336425781","4.707832336425781"
"162","6.996601104736328","6.996601104736328","6.996601104736328"
"163","6.996601104736328","6.996601104736328","6.996601104736328"
"164","5.648454189300537","5.648454189300537","5.648454189300537"
"165","5.648454189300537","5.648454189300537","5.648454189300537"
"166","4.32836389541626","4.32836389541626","4.32836389541626"
"167","4.32836389541626","4.32836389541626","4.32836389541626"
"168","5.227558612823486","5.227558612823486","5.227558612823486"
"169","5.227558612823486","5.227558612823486","5.227558612823486"
"170","4.3336100578308105","4.3336100578308105","4.3336100578308105"
"171","4.3336100578308105","4.3336100578308105","4.3336100578308105"
"172","3.9629709720611572","3.9629709720611572","3.9629709720611572"
"173","3.9629709720611572","3.9629709720611572","3.9629709720611572"
"174","3.8926637172698975","3.8926637172698975","3.8926637172698975"
"175","3.8926637172698975","3.8926637172698975","3.8926637172698975"
"176","4.02320671081543","4.02320671081543","4.02320671081543"
"177","4.02320671081543","4.02320671081543","4.02320671081543"
"178","4.077879428863525","4.077879428863525","4.077879428863525"
"179","4.077879428863525","4.077879428863525","4.077879428863525"
"180","4.125790596008301","4.125790596008301","4.125790596008301"
"181","4.125790596008301","4.125790596008301","4.125790596008301"
"182","4.694593906402588","4.694593906402588","4.694593906402588"
"183","4.694593906402588","4.694593906402588","4.694593906402588"
"184","5.482306003570557","5.482306003570557","5.482306003570557"
"185","5.482306003570557","5.482306003570557","5.482306003570557"
"186","4.67277193069458","4.67277193069458","4.67277193069458"
"187","4.67277193069458","4.67277193069458","4.67277193069458"
"188","4.871079921722412","4.871079921722412","4.871079921722412"
"189","4.871079921722412","4.871079921722412","4.871079921722412"
"190","4.990281581878662","4.990281581878662","4.990281581878662"
"191","4.990281581878662","4.990281581878662","4.990281581878662"
"192","4.104100704193115","4.104100704193115","4.104100704193115"
"193","4.104100704193115","4.104100704193115","4.104100704193115"
"194","4.450196266174316","4.450196266174316","4.450196266174316"
"195","4.450196266174316","4.450196266174316","4.450196266174316"
"196","6.040855407714844","6.040855407714844","6.040855407714844"
"197","6.040855407714844","6.040855407714844","6.040855407714844"
"198","4.792623043060303","4.792623043060303","4.792623043060303"
"199","4.792623043060303","4.792623043060303","4.792623043060303"
"200","8.677692413330078","8.677692413330078","8.677692413330078"
"201","8.677692413330078","8.677692413330078","8.677692413330078"
"202","6.544598579406738","6.544598579406738","6.544598579406738"
"203","6.544598579406738","6.544598579406738","6.544598579406738"
"204","4.363044738769531","4.363044738769531","4.363044738769531"
"205","4.363044738769531","4.363044738769531","4.363044738769531"
"206","5.482422351837158","5.482422351837158","5.482422351837158"
"207","5.482422351837158","5.482422351837158","5.482422351837158"
"208","3.999659299850464","3.999659299850464","3.999659299850464"
"209","3.999659299850464","3.999659299850464","3.999659299850464"
"210","3.98671555519104","3.98671555519104","3.98671555519104"
"211","3.98671555519104","3.98671555519104","3.98671555519104"
"212","6.163761138916016","6.163761138916016","6.163761138916016"
"213","6.163761138916016","6.163761138916016","6.163761138916016"
"214","6.275491714477539","6.275491714477539","6.275491714477539"
"215","6.275491714477539","6.275491714477539","6.275491714477539"
"216","4.079373836517334","4.079373836517334","4.079373836517334"
"217","4.079373836517334","4.079373836517334","4.079373836517334"
"218","3.891803741455078","3.891803741455078","3.891803741455078"
"219","3.891803741455078","3.891803741455078","3.891803741455078"
"220","3.8448259830474854","3.8448259830474854","3.8448259830474854"
"221","3.8448259830474854","3.8448259830474854","3.8448259830474854"
"222","5.347465991973877","5.347465991973877","5.347465991973877"
"223","5.347465991973877","5.347465991973877","5.347465991973877"
"224","6.480680465698242","6.480680465698242","6.480680465698242"
"225","6.480680465698242","6.480680465698242","6.480680465698242"
"226","6.891186714172363","6.891186714172363","6.891186714172363"
"227","6.891186714172363","6.891186714172363","6.891186714172363"
"228","4.452511787414551","4.452511787414551","4.452511787414551"
"229","4.452511787414551","4.452511787414551","4.452511787414551"
"230","3.9894073009490967","3.9894073009490967","3.9894073009490967"
"231","3.9894073009490967","3.9894073009490967","3.9894073009490967"
"232","5.977731704711914","5.977731704711914","5.977731704711914"
"233","5.977731704711914","5.977731704711914","5.977731704711914"
"234","4.96893835067749","4.96893835067749","4.96893835067749"
"235","4.96893835067749","4.96893835067749","4.96893835067749"
"236","3.756558895111084","3.756558895111084","3.756558895111084"
"237","3.756558895111084","3.756558895111084","3.756558895111084"
"238","3.6013846397399902","3.6013846397399902","3.6013846397399902"
"239","3.6013846397399902","3.6013846397399902","3.6013846397399902"
"240","4.60588264465332","4.60588264465332","4.60588264465332"
"241","4.60588264465332","4.60588264465332","4.60588264465332"
"242","10.926799774169922","10.926799774169922","10.926799774169922"
"243","10.926799774169922","10.926799774169922","10.926799774169922"
"244","8.470008850097656","8.470008850097656","8.470008850097656"
"245","8.470008850097656","8.470008850097656","8.470008850097656"
"246","5.06500244140625","5.06500244140625","5.06500244140625"
"247","5.06500244140625","5.06500244140625","5.06500244140625"
"248","6.188388347625732","6.188388347625732","6.188388347625732"
"249","6.188388347625732","6.188388347625732","6.188388347625732"
"250","5.787936687469482","5.787936687469482","5.787936687469482"
"251","5.787936687469482","5.787936687469482","5.787936687469482"
"252","3.6610171794891357","3.6610171794891357","3.6610171794891357"
"253","3.6610171794891357","3.6610171794891357","3.6610171794891357"
"254","4.619043350219727","4.619043350219727","4.619043350219727"
"255","4.619043350219727","4.619043350219727","4.619043350219727"
"256","3.7472705841064453","3.7472705841064453","3.7472705841064453"
"257","3.7472705841064453","3.7472705841064453","3.7472705841064453"
"258","4.345266819000244","4.345266819000244","4.345266819000244"
"259","4.345266819000244","4.345266819000244","4.345266819000244"
"260","3.5742461681365967","3.5742461681365967","3.5742461681365967"
"261","3.5742461681365967","3.5742461681365967","3.5742461681365967"
"262","4.334845542907715","4.334845542907715","4.334845542907715"
"263","4.334845542907715","4.334845542907715","4.334845542907715"
"264","4.017959117889404","4.017959117889404","4.017959117889404"
"265","4.017959117889404","4.017959117889404","4.017959117889404"
"266","3.458155870437622","3.458155870437622","3.458155870437622"
"267","3.458155870437622","3.458155870437622","3.458155870437622"
"268","4.039890766143799","4.039890766143799","4.039890766143799"
"269","4.039890766143799","4.039890766143799","4.039890766143799"
"270","4.406569004058838","4.406569004058838","4.406569004058838"
"271","4.406569004058838","4.406569004058838","4.406569004058838"
"272","6.142559051513672","6.142559051513672","6.142559051513672"
"273","6.142559051513672","6.142559051513672","6.142559051513672"
"274","4.792312145233154","4.792312145233154","4.792312145233154"
"275","4.792312145233154","4.792312145233154","4.792312145233154"
"276","4.259134292602539","4.259134292602539","4.259134292602539"
"277","4.259134292602539","4.259134292602539","4.259134292602539"
"278","4.124061584472656","4.124061584472656","4.124061584472656"
"279","4.124061584472656","4.124061584472656","4.124061584472656"
"280","5.466104507446289","5.466104507446289","5.466104507446289"
"281","5.466104507446289","5.466104507446289","5.466104507446289"
"282","4.313834190368652","4.313834190368652","4.313834190368652"
"283","4.313834190368652","4.313834190368652","4.313834190368652"
"284","3.6333651542663574","3.6333651542663574","3.6333651542663574"
"285","3.6333651542663574","3.6333651542663574","3.6333651542663574"
"286","4.201425552368164","4.201425552368164","4.201425552368164"
"287","4.201425552368164","4.201425552368164","4.201425552368164"
"288","3.679455041885376","3.679455041885376","3.679455041885376"
"289","3.679455041885376","3.679455041885376","3.679455041885376"
"290","3.759253978729248","3.759253978729248","3.759253978729248"
"291","3.759253978729248","3.759253978729248","3.759253978729248"
"292","3.4839320182800293","3.4839320182800293","3.4839320182800293"
"293","3.4839320182800293","3.4839320182800293","3.4839320182800293"
"294","3.829695701599121","3.829695701599121","3.829695701599121"
"295","3.829695701599121","3.829695701599121","3.829695701599121"
"296","3.8276798725128174","3.8276798725128174","3.8276798725128174"
"297","3.8276798725128174","3.8276798725128174","3.8276798725128174"
"298","3.7872509956359863","3.7872509956359863","3.7872509956359863"
"299","3.7872509956359863","3.7872509956359863","3.7872509956359863"
"300","5.318880558013916","5.318880558013916","5.318880558013916"
"301","5.318880558013916","5.318880558013916","5.318880558013916"
"302","4.801950931549072","4.801950931549072","4.801950931549072"
"303","4.801950931549072","4.801950931549072","4.801950931549072"
"304","3.8198764324188232","3.8198764324188232","3.8198764324188232"
"305","3.8198764324188232","3.8198764324188232","3.8198764324188232"
"306","4.483127117156982","4.483127117156982","4.483127117156982"
"307","4.483127117156982","4.483127117156982","4.483127117156982"
"308","3.3065578937530518","3.3065578937530518","3.3065578937530518"
"309","3.3065578937530518","3.3065578937530518","3.3065578937530518"
"310","3.5841314792633057","3.5841314792633057","3.5841314792633057"
"311","3.5841314792633057","3.5841314792633057","3.5841314792633057"
"312","4.244200229644775","4.244200229644775","4.244200229644775"
"313","4.244200229644775","4.244200229644775","4.244200229644775"
"314","3.6923694610595703","3.6923694610595703","3.6923694610595703"
"315","3.6923694610595703","3.6923694610595703","3.6923694610595703"
"316","3.150705099105835","3.150705099105835","3.150705099105835"
"317","3.150705099105835","3.150705099105835","3.150705099105835"
"318","3.8669333457946777","3.8669333457946777","3.8669333457946777"
"319","3.8669333457946777","3.8669333457946777","3.8669333457946777"
"320","3.89803409576416","3.89803409576416","3.89803409576416"
"321","3.89803409576416","3.89803409576416","3.89803409576416"
"322","3.6516590118408203","3.6516590118408203","3.6516590118408203"
"323","3.6516590118408203","3.6516590118408203","3.6516590118408203"
"324","3.86771559715271","3.86771559715271","3.86771559715271"
"325","3.86771559715271","3.86771559715271","3.86771559715271"
"326","3.6753478050231934","3.6753478050231934","3.6753478050231934"
"327","3.6753478050231934","3.6753478050231934","3.6753478050231934"
"328","4.537332057952881","4.537332057952881","4.537332057952881"
"329","4.537332057952881","4.537332057952881","4.537332057952881"
"330","3.7857673168182373","3.7857673168182373","3.7857673168182373"
"331","3.7857673168182373","3.7857673168182373","3.7857673168182373"
"332","4.036437034606934","4.036437034606934","4.036437034606934"
"333","4.036437034606934","4.036437034606934","4.036437034606934"
"334","4.818724155426025","4.818724155426025","4.818724155426025"
"335","4.818724155426025","4.818724155426025","4.818724155426025"
"336","7.265900135040283","7.265900135040283","7.265900135040283"
"337","7.265900135040283","7.265900135040283","7.265900135040283"
"338","4.159670829772949","4.159670829772949","4.159670829772949"
"339","4.159670829772949","4.159670829772949","4.159670829772949"
"340","3.483039617538452","3.483039617538452","3.483039617538452"
"341","3.483039617538452","3.483039617538452","3.483039617538452"
"342","4.85948371887207","4.85948371887207","4.85948371887207"
"343","4.85948371887207","4.85948371887207","4.85948371887207"
"344","6.8423614501953125","6.8423614501953125","6.8423614501953125"
"345","6.8423614501953125","6.8423614501953125","6.8423614501953125"
"346","5.360313415527344","5.360313415527344","5.360313415527344"
"347","5.360313415527344","5.360313415527344","5.360313415527344"
"348","4.11722993850708","4.11722993850708","4.11722993850708"
"349","4.11722993850708","4.11722993850708","4.11722993850708"
"350","3.6552340984344482","3.6552340984344482","3.6552340984344482"
"351","3.6552340984344482","3.6552340984344482","3.6552340984344482"
"352","4.70921516418457","4.70921516418457","4.70921516418457"
"353","4.70921516418457","4.70921516418457","4.70921516418457"
"354","3.300560474395752","3.300560474395752","3.300560474395752"
"355","3.300560474395752","3.300560474395752","3.300560474395752"
"356","5.594257354736328","5.594257354736328","5.594257354736328"
"357","5.594257354736328","5.594257354736328","5.594257354736328"
"358","4.643763065338135","4.643763065338135","4.643763065338135"
"359","4.643763065338135","4.643763065338135","4.643763065338135"
"360","4.0677876472473145","4.0677876472473145","4.0677876472473145"
"361","4.0677876472473145","4.0677876472473145","4.0677876472473145"
"362","3.7855334281921387","3.7855334281921387","3.7855334281921387"
"363","3.7855334281921387","3.7855334281921387","3.7855334281921387"
"364","6.141240119934082","6.141240119934082","6.141240119934082"
"365","6.141240119934082","6.141240119934082","6.141240119934082"
"366","7.647432327270508","7.647432327270508","7.647432327270508"
"367","7.647432327270508","7.647432327270508","7.647432327270508"
"368","3.9862987995147705","3.9862987995147705","3.9862987995147705"
"369","3.9862987995147705","3.9862987995147705","3.9862987995147705"
"370","3.5453410148620605","3.5453410148620605","3.5453410148620605"
"371","3.5453410148620605","3.5453410148620605","3.5453410148620605"
"372","5.540126323699951","5.540126323699951","5.540126323699951"
"373","5.540126323699951","5.540126323699951","5.540126323699951"
"374","4.507328987121582","4.507328987121582","4.507328987121582"
"375","4.507328987121582","4.507328987121582","4.507328987121582"
"376","3.917670249938965","3.917670249938965","3.917670249938965"
"377","3.917670249938965","3.917670249938965","3.917670249938965"
"378","3.3992056846618652","3.3992056846618652","3.3992056846618652"
"379","3.3992056846618652","3.3992056846618652","3.3992056846618652"
"380","3.5863609313964844","3.5863609313964844","3.5863609313964844"
"381","3.5863609313964844","3.5863609313964844","3.5863609313964844"
"382","3.7836313247680664","3.7836313247680664","3.7836313247680664"
"383","3.7836313247680664","3.7836313247680664","3.7836313247680664"
"384","4.771360397338867","4.771360397338867","4.771360397338867"
"385","4.771360397338867","4.771360397338867","4.771360397338867"
"386","3.7286040782928467","3.7286040782928467","3.7286040782928467"
"387","3.7286040782928467","3.7286040782928467","3.7286040782928467"
"388","4.660385608673096","4.660385608673096","4.660385608673096"
"389","4.660385608673096","4.660385608673096","4.660385608673096"
"390","5.655548095703125","5.655548095703125","5.655548095703125"
"391","5.655548095703125","5.655548095703125","5.655548095703125"
"392","3.768012523651123","3.768012523651123","3.768012523651123"
"393","3.768012523651123","3.768012523651123","3.768012523651123"
"394","4.393670558929443","4.393670558929443","4.393670558929443"
"395","4.393670558929443","4.393670558929443","4.393670558929443"
"396","5.389092445373535","5.389092445373535","5.389092445373535"
"397","5.389092445373535","5.389092445373535","5.389092445373535"
"398","5.18306827545166","5.18306827545166","5.18306827545166"
"399","5.18306827545166","5.18306827545166","5.18306827545166"
"400","4.191749572753906","4.191749572753906","4.191749572753906"
"401","4.191749572753906","4.191749572753906","4.191749572753906"
"402","4.123333930969238","4.123333930969238","4.123333930969238"
"403","4.123333930969238","4.123333930969238","4.123333930969238"
"404","6.548273086547852","6.548273086547852","6.548273086547852"
"405","6.548273086547852","6.548273086547852","6.548273086547852"
"406","3.9921927452087402","3.9921927452087402","3.9921927452087402"
"407","3.9921927452087402","3.9921927452087402","3.9921927452087402"
"408","6.144262790679932","6.144262790679932","6.144262790679932"
"409","6.144262790679932","6.144262790679932","6.144262790679932"
"410","6.286469459533691","6.286469459533691","6.286469459533691"
"411","6.286469459533691","6.286469459533691","6.286469459533691"
"412","5.147974014282227","5.147974014282227","5.147974014282227"
"413","5.147974014282227","5.147974014282227","5.147974014282227"
"414","4.037854194641113","4.037854194641113","4.037854194641113"
"415","4.037854194641113","4.037854194641113","4.037854194641113"
"416","5.098579406738281","5.098579406738281","5.098579406738281"
"417","5.098579406738281","5.098579406738281","5.098579406738281"
"418","9.59482479095459","9.59482479095459","9.59482479095459"
"419","9.59482479095459","9.59482479095459","9.59482479095459"
"420","5.3104963302612305","5.3104963302612305","5.3104963302612305"
"421","5.3104963302612305","5.3104963302612305","5.3104963302612305"
"422","3.988276243209839","3.988276243209839","3.988276243209839"
"423","3.988276243209839","3.988276243209839","3.988276243209839"
"424","6.070422649383545","6.070422649383545","6.070422649383545"
"425","6.070422649383545","6.070422649383545","6.070422649383545"
"426","5.050985336303711","5.050985336303711","5.050985336303711"
"427","5.050985336303711","5.050985336303711","5.050985336303711"
"428","6.423457145690918","6.423457145690918","6.423457145690918"
"429","6.423457145690918","6.423457145690918","6.423457145690918"
"430","5.145166873931885","5.145166873931885","5.145166873931885"
"431","5.145166873931885","5.145166873931885","5.145166873931885"
"432","4.741844177246094","4.741844177246094","4.741844177246094"
"433","4.741844177246094","4.741844177246094","4.741844177246094"
"434","7.364899635314941","7.364899635314941","7.364899635314941"
"435","7.364899635314941","7.364899635314941","7.364899635314941"
"436","8.24813175201416","8.24813175201416","8.24813175201416"
"437","8.24813175201416","8.24813175201416","8.24813175201416"
"438","4.5704345703125","4.5704345703125","4.5704345703125"
"439","4.5704345703125","4.5704345703125","4.5704345703125"
"440","4.165415287017822","4.165415287017822","4.165415287017822"
"441","4.165415287017822","4.165415287017822","4.165415287017822"
"442","4.589146614074707","4.589146614074707","4.589146614074707"
"443","4.589146614074707","4.589146614074707","4.589146614074707"
"444","4.260629177093506","4.260629177093506","4.260629177093506"
"445","4.260629177093506","4.260629177093506","4.260629177093506"
"446","5.725538730621338","5.725538730621338","5.725538730621338"
"447","5.725538730621338","5.725538730621338","5.725538730621338"
"448","4.624104976654053","4.624104976654053","4.624104976654053"
"449","4.624104976654053","4.624104976654053","4.624104976654053"
"450","4.504178524017334","4.504178524017334","4.504178524017334"
"451","4.504178524017334","4.504178524017334","4.504178524017334"
"452","6.531801700592041","6.531801700592041","6.531801700592041"
"453","6.531801700592041","6.531801700592041","6.531801700592041"
"454","8.974299430847168","8.974299430847168","8.974299430847168"
"455","8.974299430847168","8.974299430847168","8.974299430847168"
"456","5.262824535369873","5.262824535369873","5.262824535369873"
"457","5.262824535369873","5.262824535369873","5.262824535369873"
"458","5.164495468139648","5.164495468139648","5.164495468139648"
"459","5.164495468139648","5.164495468139648","5.164495468139648"
"460","4.733585357666016","4.733585357666016","4.733585357666016"
"461","4.733585357666016","4.733585357666016","4.733585357666016"
"462","6.749621391296387","6.749621391296387","6.749621391296387"
"463","6.749621391296387","6.749621391296387","6.749621391296387"
"464","5.937581539154053","5.937581539154053","5.937581539154053"
"465","5.937581539154053","5.937581539154053","5.937581539154053"
"466","5.2692179679870605","5.2692179679870605","5.2692179679870605"
"467","5.2692179679870605","5.2692179679870605","5.2692179679870605"
"468","5.6804986000061035","5.6804986000061035","5.6804986000061035"
"469","5.6804986000061035","5.6804986000061035","5.6804986000061035"
"470","6.798720359802246","6.798720359802246","6.798720359802246"
"471","6.798720359802246","6.798720359802246","6.798720359802246"
"472","8.999513626098633","8.999513626098633","8.999513626098633"
"473","8.999513626098633","8.999513626098633","8.999513626098633"
"474","4.821444988250732","4.821444988250732","4.821444988250732"
"475","4.821444988250732","4.821444988250732","4.821444988250732"
"476","5.294785022735596","5.294785022735596","5.294785022735596"
"477","5.294785022735596","5.294785022735596","5.294785022735596"
"478","4.71712589263916","4.71712589263916","4.71712589263916"
"479","4.71712589263916","4.71712589263916","4.71712589263916"
"480","4.460300922393799","4.460300922393799","4.460300922393799"
"481","4.460300922393799","4.460300922393799","4.460300922393799"
"482","6.979267120361328","6.979267120361328","6.979267120361328"
"483","6.979267120361328","6.979267120361328","6.979267120361328"
"484","5.997631072998047","5.997631072998047","5.997631072998047"
"485","5.997631072998047","5.997631072998047","5.997631072998047"
"486","5.650436878204346","5.650436878204346","5.650436878204346"
